created_at,text
Sat Aug 15 00:25:37 +0000 2020,"@tomselliott @morningmika @realDonaldTrump Is there anyone in the Trump family that has been instructed to stay out of sight, until after the election, like Hunter Biden has?"
Sat Aug 15 00:25:36 +0000 2020,"@howardfineman @AOC They repeatedly poked their thumb in our eye.  This is no different.  Biden didn't win the nomination, he was given it.  I""m 70 and I am seriously thinking about not voting."
Sat Aug 15 00:25:36 +0000 2020,"IT IS TIME FOR PATRIOT'S AND AMERICAN'S TO STOP BUYING THE BS AND LIVING IN FEAR AND GET OFF THEIR ARSE AND STAND UP AND BE COUNTED, GO TO WORK, STAND AGAINST THEIR TYRANNY, CUS THAT IS WHAT IT IS. IF YOU DON'T AND BIDEN WINS YOU WILL NOT HAVE ANY RIGHTS, HOMES OR JOBS."
Sat Aug 15 00:25:35 +0000 2020,@thehill Yep we will.  Biden/Harris
Sat Aug 15 00:25:35 +0000 2020,"@DWolfRVA @AugFreePress Chris seems pretty reasonable and will cast a (possibly reluctant) vote for Biden in a swing state. I agree the MAGA comparison was a bit of overstatement, but it's a pretty heated time all around for most of us"
Sat Aug 15 00:25:34 +0000 2020,"@RealMarkLatham @mjrowland68 @australian People, Mark did not draw the cartoon. The humour is in the fact we all know that Biden, the child sniffer, racist, dementia riddled presidential candidate is very capable of saying such things. It’s not roll on the floor humour, but at least admit you smirked, even if in shock."
Sat Aug 15 00:25:34 +0000 2020,"@ConnieG1025 @realDonaldTrump Radical left wing commies think it is a good pick she is fake just and she don't care about anyone except herself as you will find out soon she can't even lie like Obama with a straight face and Biden can't lie because he don't know who,where or what he doing so,whos the idiot. https://t.co/ycZqen2Bfa"
Sat Aug 15 00:25:33 +0000 2020,@Captain72846752 @debate34566 @charliekirk11 Even Biden is taking about what he would have done and will do and it is all stuff Trump has already done. No new ideas.
Sat Aug 15 00:25:32 +0000 2020,@NicoleSganga Rudy’s daughter endorsed Biden/Harris.
Sat Aug 15 00:25:32 +0000 2020,@KamalaHarris You also said that Joe Biden is a RACIST!
Sat Aug 15 00:25:32 +0000 2020,"@KamalaHarris @BarackObama @JoeBiden How many Biden lies will voters tolerate?
#FinePeopleHoax"
Sat Aug 15 00:25:32 +0000 2020,"#StartAJoke
Joe Biden becomes president. 
Sorry that's the whole joke."
Sat Aug 15 00:25:32 +0000 2020,"@BreitbartNews I'm not keen when it comes too distribution of reparations. So, slavery began in the US in 1600's. Who were some of the African explorers? Not everyone owned slaves and segregation impacted wealth gaps. Biden is no stranger to segregation."
Sat Aug 15 00:25:32 +0000 2020,"@shalailah So you are just going to completely ignore the reality of this cartoon? Just ignore the fact that Biden is an appalling racist and instead you are going to allow anyone on the left (your racist people) to say whatever they like demeaning of black people?

You are a joke"
Sat Aug 15 00:25:31 +0000 2020,"7. Israel and UAE Sign Peace Deal Give Thanks to Pres Trump for brokering it

8. Dementia Joe Biden Picks Kamala Harris fo VP

9. Durham ""Spygate"" investigation yields first fruit. Ex Top FBI Lawyer pleads guilty to falsifying FISA to get a warrant"
Sat Aug 15 00:25:31 +0000 2020,"@thebradfordfile @exfactorbass Water is wet....Another shocker, the teachers union will endorse Biden 🤷‍♂️"
Sat Aug 15 00:25:30 +0000 2020,"Biden killed #MeToo can't support him.

I'm voting Howie Hawkins of @TheGreenParty https://t.co/3UdajK9Igw https://t.co/SB3dBMFHIf"
Sat Aug 15 00:25:30 +0000 2020,US Presidential Race: Joe Biden introduces Kamala Harris as his running mate https://t.co/NJa2qvsvuk
Sat Aug 15 00:25:29 +0000 2020,@JoeBiden Even the post office has warned that that vote-by-mail will not be reliable. Just more BS from lie’n Biden.
Sat Aug 15 00:25:28 +0000 2020,FAKE NEWS: Joe Biden spreads unhinged conspiracy theory about the USPS removing mailboxes in Portland https://t.co/J29xXtwKxQ via @twitchyteam
Sat Aug 15 00:25:28 +0000 2020,BRO DONALD TRUMP AND JOE BIDEN ARE NOT THE ONLY 2 PRESIDENTIAL CANDIDATES
Sat Aug 15 00:25:28 +0000 2020,'Antifa' website cited in conservative media attack on Biden is linked to — wait for it — Russia https://t.co/0XqyrAlYwZ via @YahooNews
Sat Aug 15 00:25:28 +0000 2020,"@Amy_Siskind More Ideas &amp; we need to spread the word ! Mobilize now ! 
Blue Crush in November !! Vote Blue to save our Democracy!
Ride the blue wave Biden &amp; Kamala 2020! https://t.co/QSYyLf7XcE"
Sat Aug 15 00:25:28 +0000 2020,@KentuckyMrBill @lyndariley2 @SenRonJohnson @JoeBiden 2014 was when Hunter joined the board of Burisma.  Why did the interest to investigate only begin in late 2019 when it became obvious Biden cleaning his clock?   all but the cult know why.
Sat Aug 15 00:25:26 +0000 2020,"There's sports back on, and football camps are underway, can we stop with the politics now ... We get it, Trump sucks and Biden is a senile pedophile. When the election comes vote, no one trying to hear you say you hate this politician or that one every 15 min https://t.co/c1efAWURnO"
Sat Aug 15 00:25:26 +0000 2020,"@NicholasRavenc1 @RestingPaper Are you volunteering for the Biden campaign? Making phone calls, knocking on doors, to win over that 91M+ who didn't even vote in the last election?

Bc if you aren't, we consider your time spent vote-shaming our tiny % of the electorate wasted."
Sat Aug 15 00:25:26 +0000 2020,"Where’s Biden 
https://t.co/psM57vlAFR"
Sat Aug 15 00:25:26 +0000 2020,@realDonaldTrump Omg you have turned me from a strong woman republican to a now I vote for Biden to get you out!
Sat Aug 15 00:25:25 +0000 2020,"Biden must vow that as President he will fully restore the Post office, and that the effort will be paid for with a capital gains tax.

It isnt enough to just stop their crimes. They must perceive that there are consequences."
Sat Aug 15 00:25:23 +0000 2020,"@DeplorableCHP @kaycee_sue @RichardGrenell @RepDebDingell @realDonaldTrump They’re not the best admittedly but for fucks sake, Trump is a unmitigated disaster. Most people voting in this election are voting against Trump at any cost, not for Biden. Trump is a total POS. People in NYC have known this for decades. He’s a predator, a con man, cheater, etc."
Sat Aug 15 00:25:23 +0000 2020,"@smc429 I have never seen anything like this!! Our Democracy is about to witness a hostile takeover! Sabotaging our postal service, starting conspiracies on BIDEN Harris, propping up stock market, Racism, Chaos and deceit and lies about everything from Covid to Bounties on our soldiers!"
Sat Aug 15 00:25:20 +0000 2020,"@Sharonjcharter1 @realDonaldTrump Are you kidding me,look who voting for Biden.The same people who brought this country to there knees.The same who voted for Clinton and Obama , the two worst Presidents in the history of our country . Not to mention the morals of Clinton inside his office, n Obama no Birth Certf."
Sat Aug 15 00:25:20 +0000 2020,@guypbenson @benshapiro Not sure what the problem is... Chris Wallace won’t actually ask Biden a tough question
Sat Aug 15 00:25:20 +0000 2020,"@seanhannity Nice try. Biden is totally sane. Just stutters. And Trump, the 'hard who thinks the 1918 Spanish Flu ended WWII, well he doesn't know the name of anything. #seanhannitysucks #ByeHannity"
Sat Aug 15 00:25:19 +0000 2020,@pageyjim @JoeBiden Seems you misread everything. Pretty obvious I don't agree with Biden. He's a worn out rhino who has leached off of the American tax payer far too long
Sat Aug 15 00:25:19 +0000 2020,@ibflorea I'm betting 90% of them will switch back the day after Biden is inaugurated. If DJT wins in November they'll be out in the woods for awhile &amp; might not be allowed to go back.
Sat Aug 15 00:25:19 +0000 2020,"@realDonaldTrump @FoxNews Crooked Joe biden is just as crooked as crooked Hilary!
God bless you American Patriots!
I love my bible!
I love my gun!
Corona is lie!
Keep america great forever!
Trump 2020 and forever!
🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸"
Sat Aug 15 00:25:18 +0000 2020,@lawyer4laws Biden kamlala supporters committing crimes with full Democrat support.
Sat Aug 15 00:25:18 +0000 2020,@schwarz you keep saying these things that are going to completely run the comity which will be needed for Democrats to work with Republicans to move the country forward under a Biden administration
Sat Aug 15 00:25:17 +0000 2020,"Obama on Joe Biden: “Don’t underestimate Joe’s ability to f--k things up,” one Democrat who spoke to the former president recalled him saying. https://t.co/udhbrBU5ah"
Sat Aug 15 00:25:16 +0000 2020,"@juliedcantor Dr. Cantor, is their any way Kamala Harris may reach out to our NATO Allies.  Visit them and provide reassurance to our relationship when she and Biden win and not be classed as interference like Russia.  Can we recruit Allied subtle support, subliminal communication."
Sat Aug 15 00:25:16 +0000 2020,"@Sharon_Kuruvila @kev_jg @biillyb @AmishCatholic @MatthewJRoth @thomaesplendor @go_oat @AVDIT6 @ulrichlehner Looks like ""Integralists for Joe Biden"" may have confused some people"
Sat Aug 15 00:25:16 +0000 2020,"@KamalaHarris Umm, and welcome the actual nightmare that is Biden/Harris? No thanks!"
Sat Aug 15 00:25:16 +0000 2020,"LIAR! How does this HELP #WorkingFamilies? #WakeUPAmerica WATCH : #Biden is no different than #Trump #JoeTrump-#JoeBiden Once Boasted About Wanting to Cut #SS,#Medicare,#Medicaid, and #VeteransBenefits https://t.co/N38iOhXBGr… #NeverBidenOrTrump #VoteGreen 4 #GreenNewDeal/#M4A https://t.co/OrATlmqgqi"
Sat Aug 15 00:25:15 +0000 2020,Trump’s War On Mail Backfires As Postal Workers Union Endorses Biden - https://t.co/FTJTNec5e2
Sat Aug 15 00:25:15 +0000 2020,"@guypbenson @benshapiro Remember Biden and KAMALA are the team of ""Don't Ask and Don't Tell""!!! Here is the double standard!! Wow just amazing!! GO TRUMP!!! https://t.co/mC8IrY6fay"
Sat Aug 15 00:25:15 +0000 2020,@steelerfan1111 @eshel52 @HubertLinssen1 @realDonaldTrump Biden is the one cutting SS.   Hillary started the birther thing.   Nice try
Sat Aug 15 00:25:14 +0000 2020,"@GOP @realDonaldTrump Wait, you meant trump. Biden pays attention to the science! I trust Biden.  trump lies every single day!!!!"
Sat Aug 15 00:25:14 +0000 2020,Dear local TV stations in Arizona Phoenix market if you persist in showing those obnoxious anti-Biden pro Martha McSally anti-Kelly ads I will just turn you off because the ads are disgusting -full of lies Nauseatingly repetitive there’s plenty of other options -without ads
Sat Aug 15 00:25:13 +0000 2020,@NBCNews I bet his wife vote for Biden
Sat Aug 15 00:25:13 +0000 2020,@vegans4yang @EricRWeinstein Vegans for Andrew Yang... Quilters for Joe Biden!
Sat Aug 15 00:25:12 +0000 2020,"@EricDahlstrom1 Real democracy occurs when everyone votes on the same day with the same information in good faith.   

The left seems awfully eager to get everyone to vote for Biden before he is forced to debate live.   And without having to physically show up where fraud is more detectable."
Sat Aug 15 00:25:12 +0000 2020,"RACE &gt; Trigger! Civil War &gt; Weapon! Anarchy &gt; Tactics! DEM. Socialism &gt; Result! *NWO* &gt; AGENDA! aka: *EVIL SOLUTION* =&gt; HELL w/ MASS CONTROLS!
DEMS &gt; ALL IN since (OBAMA/BIDEN/CLINTON) *ISLAMIC CALIPHATE* =&gt; *8 yrs.* + *3.5 yrs.* &lt;DEEP STATE&gt;!
END OF USA! *ANTI-CHRIST* &gt; REIGN!"
Sat Aug 15 00:25:11 +0000 2020,Joe Biden should do stand up comedy. He should go to Hollywood and be the next Mr. Magoo and follow in the footsteps of Leslie Neilson and do the next generation of Naked Gun and Airplane movies.  He's a natural bufroon. https://t.co/TioEf60cvi
Sat Aug 15 00:25:11 +0000 2020,"happy independence day to Pakistan.

if you're Pakistani and listening to Kumail Nanjiani tell u why u should vote for Joe Biden right now, u should be arrested https://t.co/INUoaKiIUN"
Sat Aug 15 00:25:10 +0000 2020,"@Mike_Pence @WhiteHouse I find that Biden Harris the leftist-Dems &amp; their media sycophants' attempt to blame you &amp; Mr. Trump &amp; their efforts to politically weaponize the virus, to be just the most grotesque thing I've ever seen."
Sat Aug 15 00:25:09 +0000 2020,"A #President who is actively attempting to suppress #Americans right to vote, has no place on Mount Rushmore.   #RememberInNovember #TrumpKillsUSPS  #ByeHannity #FoxNews #mountrushmore #Biden #BidenHarris https://t.co/y2FUu9Xcmh"
Sat Aug 15 00:25:09 +0000 2020,"@SamanthaPerron4 @realDonaldTrump And you, you lie about someone so we will support Joe 
biden who is a rapist and a racist.  Very sad and dangerous."
Sat Aug 15 00:25:08 +0000 2020,@JamesrossrJames @LocolopezNYC @Rosie_wearamask @BlueWaveSaveUs @Fix8d2020 @fake_biden @CruzRc88 @maryellen622 @katibug817 @rjor1121 @Arc02Noahs @RusPugs @Earth_Visitor01 @DoingJack @JamiJm @ConfedofLunches @steelerschic_85 @equality0114 @lmakowski3 @LeonaLioness6 @ReportsDaNews @jacketrose86 @HammertimeAgain @lizlibra1009 @MDomino07 @LindasTweeties @BusyBrain_Very @KellieADennis74 @AnnastasiaM67 @bttrfly_girl @BeWiseFriends @Leahla0429 @Kelleyrose20 @AndyPadrutt @ZuzuBriar @mariana057 @irkenz @PrdLiberal7 @KingRezizt @bad_pooky @CatherineResist @Empath_g_app @TCRG2012 @NurseNinaPA @SamONeillSA @vegix @MsButterflyyy @WokeAnimal @Claudiababyg @doxie53 Enjoy. Kick his ass doll!
Sat Aug 15 00:25:08 +0000 2020,"@Fox_Mulder_8 I honestly don't know how people take this dude seriously, he started as a KiLL All ThE LaNdLoRdS LARPer, got YEETED off of twitch &amp; I checked out after that and some kinda yikes DMs got leaked, somehow he has pivoted again to this ""electoralism is great"" Biden Stan Fuck that guy"
Sat Aug 15 00:25:08 +0000 2020,"@RockstarGTAV GTA VI wont happen when Trump will be Re-elected. So all Fans of RS AND GTA, VOTE 4 BIDEN"
Sat Aug 15 00:25:07 +0000 2020,"@JamesKosur @JoeBiden Uh...did Trump really think this through? That trying to destroy the USPS would send postal workers rushing to vote for Biden to save their jobs?

I'll bet not."
Sat Aug 15 00:25:07 +0000 2020,"@ps9714 @pamrichmond1 I’ll get vaccinated when I hear from Dr Fauci and President Biden that we have a safe and effective vaccine, and not until then."
Sat Aug 15 00:25:06 +0000 2020,@getoutspoken20 Biden would tell you that if you don't know why you should vote for him 'you ain't gay!'
Sat Aug 15 00:25:05 +0000 2020,#BidenHarris Biden said he would keep #Fauci if elected. Fauci advised Trump to close the country and Trump listened. Now Biden is blaming Trump for closing the country. I guess Biden would not have listened to Fauci.
Sat Aug 15 00:25:05 +0000 2020,NUNES: Obama and Biden Knew About Spying on Trump https://t.co/FxXGJ0cvr0
Sat Aug 15 00:25:05 +0000 2020,Wall Street Week Ahead: Biden victory? Disputed election? Wall Street prices in November outcomes https://t.co/JQGN2vgmFG https://t.co/he8oh8yw55
Sat Aug 15 00:25:04 +0000 2020,@Acosta @colvinj Really? Too bad!! Why aren't you reporting that Biden has not taken any questions yet? Where's that news Jimmy?
Sat Aug 15 00:25:04 +0000 2020,"@realDonaldTrump This I would have to agree. Still friends with all the ex's and most of the mistresses. Women love money and fame. 100% Agree! What the hell, Trump for 2020 and beyond. No two faced Biden &amp; Harris!"
Sat Aug 15 00:25:04 +0000 2020,"@Carolyn90155098 @CNN No, that would be the racist twins - Obama and Biden. They are the ones who turned everything into race. Check your facts before sounding ignorant."
Sat Aug 15 00:25:03 +0000 2020,"After Historic Israel-UAE Peace Deal Brokered By Trump, Biden Tries To Take Credit https://t.co/5hWALWLKH1"
Sat Aug 15 00:25:03 +0000 2020,@NancyMo268 @bad_pooky @BlueWaveSaveUs @Fix8d2020 @fake_biden @CruzRc88 @maryellen622 @katibug817 @rjor1121 @Arc02Noahs @RusPugs @Earth_Visitor01 @DoingJack @JamiJm @ConfedofLunches @steelerschic_85 @equality0114 @lmakowski3 @LeonaLioness6 @ReportsDaNews @jacketrose86 @HammertimeAgain @lizlibra1009 @MDomino07 @LindasTweeties @BusyBrain_Very @KellieADennis74 @AnnastasiaM67 @bttrfly_girl @BeWiseFriends @Leahla0429 @Kelleyrose20 @AndyPadrutt @ZuzuBriar @mariana057 @irkenz @PrdLiberal7 @KingRezizt @CatherineResist @Empath_g_app @TCRG2012 @Rosie_wearamask @NurseNinaPA @DMBfangrl76 @kooliegirl @LisaRacer2 @customcore7 @Blazengirl2 That’s what she said🤣
Sat Aug 15 00:25:03 +0000 2020,@ACTBrigitte @_PatriotsUnited 100 black influential take Kamala Harris. They told Hiden Biden he must pick an African American woman. So he picked a Jamaican - Indian woman. I guess her skin tone was just dark enough
Sat Aug 15 00:25:03 +0000 2020,What did Kamala Harris achieve as California’s attorney-general? Our latest “Checks and Balance” podcast dives into her record https://t.co/lWd83FvTsb https://t.co/xdCFplDBgM
Sat Aug 15 00:25:02 +0000 2020,@guypbenson They have something up their sleeve Biden will never do the debates I really don't even think that he will be the nominee the Democrats present. I wonder who is Kamala Harris will pick as her VP
Sat Aug 15 00:25:02 +0000 2020,"Edward Luce: Inside Joe Biden's race of a lifetime: It was late afternoon on February 2, the eve of the Iowa caucuses. We were jammed into a high-school gymnasium in Des Moines, the state capital, for Joe Biden's closing rally. https://t.co/H2EH1PqKgg https://t.co/FCrombovJn"
Sat Aug 15 00:25:01 +0000 2020,"@joyous2607 @Jolvsdogs @MatthewJshow @realDonaldTrump The guy I replied to literally made up comments based on his opinion and not fact. Harris and Biden have both lied, do you call out their lies?  Wow."
Sat Aug 15 00:25:00 +0000 2020,Biden’s not much better.  He’s just not quite so oafish. https://t.co/LSiux6OaZ0
Sat Aug 15 00:25:00 +0000 2020,"Vote Biden/Harris!

This is what real leadership looks like. https://t.co/rUuHTZJM61"
Sat Aug 15 00:25:00 +0000 2020,".@MSNBC interviewed Kamala Harris for 31 minutes.

Not once did contributor @emarvelous ask about either the coronavirus or Tara Reade's credible sexual assault allegations against Joe Biden.

That isn't journalism. That is advocacy. https://t.co/Mnbg7Wop78"
Sat Aug 15 00:24:59 +0000 2020,"Well, between Biden-Harris and Trump-Covid, I think the choice is pretty clear.  

You don't vote for the the clown who killed 200K Americans--you vote for Biden &amp; Obama's half-sister. https://t.co/hP3pWYDJo2"
Sat Aug 15 00:24:59 +0000 2020,@KarluskaP @BlancoSombrero Wonderful !!! Would Biden been given this honor ??? I think not ..  great Respect officers everywhere
Sat Aug 15 00:24:58 +0000 2020,@toastedtofucat @Whamukars_SA @nprpolitics Biden and Harris are the ticket. You are either in it to win it or you are not. And if you are not then get out of the damn way because we wont survive what we have now any longer.
Sat Aug 15 00:24:58 +0000 2020,"@Kentuck53883375 @Mawilson1978 Obama took a 1.3M Christmas vacation on the tax payers, 

This cracks me up. 

Biden spent half his term taking vacations to Ukraine. 

This is all you got😂😂 

They’re gonna take vacations!"
Sat Aug 15 00:24:57 +0000 2020,Chomsky: Biden Furthest Left Candidate on Climate Ever https://t.co/uW4rsabfJW via @YouTube
Sat Aug 15 00:24:57 +0000 2020,"You do not have to choose Biden or Trump. Their are other options. Just like the right and left are saying we need to worry about what happens in 4 years. If the Green Party gets a lot of support this election, could you imagine what we can accomplish? https://t.co/XRFYsd2UaX"
Sat Aug 15 00:24:54 +0000 2020,@MattBoxer94 He was always gonna endorse Biden after Kamala and Corey left the race &amp; he decided to go public when one of our elders approached him at a funeral and asked him for guidance on who to vote for
Sat Aug 15 00:24:54 +0000 2020,@Trump_owo @JoeBiden Ask Biden why he and the Obama man used SS funds to help illegals in this Country that's what they're not speaking about because you followers won't ask the hard questions
Sat Aug 15 00:24:53 +0000 2020,@froomkin But that means his vote won't count. Automatically goes to biden
Sat Aug 15 00:24:53 +0000 2020,"@EpochTimes Welcome to Biden’s America? What the hell is Venezuela importing oil for since they have largest reserves in the world, oh forgot that whole thing with Hugo Chavez nationalizing them and making the country socialist. Congrats to @JoeBiden @KamalaHarris @AOC you’ll have a big ally"
Sat Aug 15 00:24:53 +0000 2020,"@guypbenson Biden is a coward. Say what you will about Trump, at least he's in the fight..."
Sat Aug 15 00:24:53 +0000 2020,"When are you gonna live up to honesty and integrity 
hussien/Biden spied on our President for no reason 
democrats hid the cure for Covid hydroxy chloroquine 
it came from Ch I N A prick
defunding police has killed people 
donald j has done 3 Yuge peace deals
and your a goof https://t.co/1czYzCotRV"
Sat Aug 15 00:24:53 +0000 2020,How come Joe Biden has not addressed the all gations from Tara Reade ?
Sat Aug 15 00:24:52 +0000 2020,@I_Am_LisaR No we need Biden/Harris to win now.  Worry about that in 2024
Sat Aug 15 00:24:52 +0000 2020,"Postal workers union endorses Biden, warns 'survival' of USPS at stake https://t.co/KmRfK7ECju via @nbcn#s Fighting Trump's threat to postal service"
Sat Aug 15 00:24:51 +0000 2020,"@paulmotty I think I’ll listen to the facts instead of bias polling!! @JamesGRickards 

https://t.co/ZSCsLVvine"
Sat Aug 15 00:24:50 +0000 2020,"56% of Joe Biden Voters Are Voting Because 'He Is Not Trump,' New Poll Says https://t.co/YhpDviTLZc Who would not opt for ""Not Trump"" option in life? The most inept, corrupt, incompetent, feckless, irresponsible, malicious, racist, misogynistic, lying &amp; ineffective President ever"
Sat Aug 15 00:24:50 +0000 2020,"So now Kamala Harris says she never really believed Biden is a racist.

She says she only alleged that he is a racist  because they were in a debate.

“It was a DEBATE”, she says, meaning that it’s perfectly fine to call someone a racist, for political gain.

Evil &amp; Disqualifying"
Sat Aug 15 00:24:50 +0000 2020,@DrShaneHunter I didn’t Biden either
Sat Aug 15 00:24:49 +0000 2020,"This is very hard for me to say for but… I am casting my vote for Biden/Harris. I said I wouldn’t do this again but Trump is the biggest threat to humanity since Hitler, and he needs to be stopped. #Biden2020 #TrumpThreatensAmerica #GetFascismOut https://t.co/eo51RoYolx"
Sat Aug 15 00:24:49 +0000 2020,"@FlamingPhoeniix @RockstarGTAV Yes. Me2. But the Boss of RS said in an Interview, GTA VI wont happen when Trump will be Re-elected. So all Fans of RS AND GTA, VOTE 4 BIDEN"
Sat Aug 15 00:24:49 +0000 2020,@jmartNYT @Bencjacobs @kanyewest Aren't you the guy who said something about Biden doing something harmful to democracy?
Sat Aug 15 00:24:48 +0000 2020,sorry i forgot the hashtag biden harris twenty twenty
Sat Aug 15 00:24:48 +0000 2020,@MicroTrashPanda @FindingHolm @BirdAntifa @Fiorella_im @hellnah1112 I have faith in Biden it’s these people voting green im lementing about
Sat Aug 15 00:24:48 +0000 2020,@johnysonthespot Hahaha YES! I also stuck a Biden sticker on top of one. 😈
Sat Aug 15 00:24:48 +0000 2020,"@KamVTV Are you thinking what I have been telling America, that Obama has a hidden agenda to rule America for a third term, reason he is pushing Biden knowing his incompetence&amp;mental challenges  will pave way for Obama to hijack Govt&amp;rule by proxy."
Sat Aug 15 00:24:48 +0000 2020,"@KamalaHarris @JoeBiden In my 62 years, I’ve never voted Democrat.  But I’ll be voting for Biden/Harris this year.  Please do give me something to vote FOR, rather than merely being the means to vote against Trump."
Sat Aug 15 00:24:47 +0000 2020,"Reason enough to vote for Biden/Harris.
Trump is doing worse than nothing. He is rolling back regulations. https://t.co/vSFL49TQK0"
Sat Aug 15 00:24:47 +0000 2020,"@HumanHeadline @GrogsGamut @PatsKarvelas How can using the actual words Biden used be racist, without the original statement made by Biden being racist? The logic used to attack anyone perceived to be from, ""the other side"", is broken🤷🤦"
Sat Aug 15 00:24:47 +0000 2020,@DrDooleyMD Biden/Harris is closer to my values then Trump. Not a 100% which nothing ever is. Obama wasn't but definitely more than Romney and McCain could ever be. Revolutions invariable have counter revolutions but 2 parties come together to fight an enemy despised by both. 1/2
Sat Aug 15 00:24:47 +0000 2020,@JdKurd @Sean_McPeak @AOC I also think that if you admit that both these men are these terrible things. That as an American you’d be madder at Biden then Trump. Just based off of Biden being these things as a life long politician being paid on your dollar. As opposed to Trump who did in business world.
Sat Aug 15 00:24:46 +0000 2020,"@tatumtotter @_mulletman_ @cgreene83966577 @barron_dennison @martyandcats @itsJeffTiedrich @realDonaldTrump You posted a video of him either forgetting what to say, or not knowing what to say. WHOOPDIE DOO

Who’s your candidate, Biden? Becuase I can show you hundreds of videos 1,000x worse than the one you posted."
Sat Aug 15 00:24:45 +0000 2020,"Postal carriers union endorses Biden, warns that 'survival' of USPS is at stake https://t.co/AJN3YH91kO"
Sat Aug 15 00:24:45 +0000 2020,@donrlane Ask Joe Biden. He can relate
Sat Aug 15 00:24:45 +0000 2020,Why would Biden run at all if that's their plan? https://t.co/padBTjv7S8
Sat Aug 15 00:24:44 +0000 2020,"these are lives being lost now. people having their health destroyed by corona. we have to look at every life being lost as a tragedy, so many family and friends affected and pained. voting for Biden gives more ppl who could potentially get the virus a potent ion for improvement"
Sat Aug 15 00:24:44 +0000 2020,"Trump has admitted to trying to cut funding to the postal service so people have to vote in person. IN THE MIDDLE OF A PANDAMIC. it’s trump going further to block our votes now, not Biden"
Sat Aug 15 00:24:44 +0000 2020,"biden has definitely encouraged racist policies that have played into a continuous oppression, for this we should constantly critique him, but he is atleast putting a plan to aid with the corona virus and"
Sat Aug 15 00:24:43 +0000 2020,"@thomaskaine5 If it comes from the Biden administration, of course. I don’t have a death wish."
Sat Aug 15 00:24:43 +0000 2020,"@LeahR77 Nope, we dont need to give the libshits any reason to throw more shade on the wlwction they already are and will after Trump stomps Biden into a mud hole."
Sat Aug 15 00:24:43 +0000 2020,"@JoeBiden Staff members tweeting policy for Biden all day? Policy that he doesn’t have the guts to say directly to the American people? 

Seriously America? I mean really?"
Sat Aug 15 00:24:42 +0000 2020,@mikeandersonsr It's cool..we all have a Biden moment now and then..
Sat Aug 15 00:24:42 +0000 2020,@harpo20201 @NikkiMcR Biden has pronounced it incorrectly
Sat Aug 15 00:24:41 +0000 2020,‘This will make news in America’: Fury over racist cartoon in Australian newspaper https://t.co/sc7y5aFtrZ via @Yahoo
Sat Aug 15 00:24:41 +0000 2020,@realDonaldTrump @FoxNews I will vote Biden/Harris even if they shoot someone on 5th Ave. I will vote Biden/Harris ecen if they are accused of rape by 24 women. I will not vote for you. You are a joke #RepublicansForBiden #RepublicansAgainstTrump
Sat Aug 15 00:24:41 +0000 2020,Biden Explains Why He Picked Kamala Harris As VP! Funny stuff!  https://t.co/xVhkNwtxSG via @YouTube
Sat Aug 15 00:24:40 +0000 2020,@thebradfordfile And so will every other Police Union in America !!! President Trump stands Side by Side with Law Enforcement !!! Biden shows no Interest !!! Hasn’t even Condemned the Anarchists and Rioters !!! Calls their Horrific Acts as Peaceful Protesting !!!
Sat Aug 15 00:24:40 +0000 2020,"@radioboy34 @PonderThus @JohnPac33926390 @MeidasTouch I can believe what I want you dirty communist. I would hangout with Biden, but I don’t want to eat dinner at 3 pm."
Sat Aug 15 00:24:39 +0000 2020,"@Cernovich Because when you speak the truth your voice will be shut down by communist twitter. And this will be the new norm, if Biden wins the election. Our voices will be completely shutdown if we vote democrats. They do not have full power yet. Can you imagine if they did!"
Sat Aug 15 00:24:38 +0000 2020,"Gullible #Biden Libs: 1)There’s a BIG difference between mail-in voting &amp; an ABSENTEE ballot (Trump’s home is in FL). 2) If you think National vote by mail is secure &amp; not pushed for one sole reason: #VoterFraud, then you’re probably not bright enough to be choosing a leader. 🙄 https://t.co/owjKs9itRQ"
Sat Aug 15 00:24:37 +0000 2020,@catturd2 @gatewaypundit My gut is telling me this is going to the top either Biden or Obama...if it does there will be riots. Then we'll hear its all about racism and not about corrupt leaders abusing their power
Sat Aug 15 00:24:37 +0000 2020,"New merch!
https://t.co/tfpOfsHjco"
Sat Aug 15 00:24:36 +0000 2020,"in this election, with trump being the incumbent with a strong base, it is almost impossible a 3rd party would be able to win, meaning a vote for anyone but joe biden is a vote that increases the likeliness of trumps win"
Sat Aug 15 00:24:36 +0000 2020,"@KamalaHarris @JoeBiden Biden had 8 years to build the country ""back better,"" but I guess Joe's opinion didn't matter bc he was a ""dumb white MFer,"" according to Obama on a hot mic. Yeah, I remember that hot mic snippet. #tcot #CCOT"
Sat Aug 15 00:24:36 +0000 2020,"@katekate2late Biden is running really good ads in the villages rn. Most recent poll had FL seniors +17 Biden. Many are brainwashed, but like most people when stuff actually starts affecting them negatively they do care"
